Date,Open,High,Low,Close ,Adj Close ,Volume
6-Nov-24,"12,500.00","12,500.00","12,050.00","12,150.00","12,150.00","4,396,900"
5-Nov-24,"12,500.00","12,600.00","12,300.00","12,600.00","12,600.00","3,941,300"
4-Nov-24,"12,175.00","12,500.00","11,950.00","12,325.00","12,325.00","3,534,000"
1-Nov-24,"12,425.00","12,450.00","12,100.00","12,100.00","12,100.00","4,011,200"
31-Oct-24,"12,450.00","12,450.00","12,300.00","12,325.00","12,325.00","2,305,900"
30-Oct-24,"12,600.00","12,600.00","12,350.00","12,450.00","12,450.00","3,915,400"
29-Oct-24,"12,650.00","12,675.00","12,550.00","12,575.00","12,575.00","1,739,200"
28-Oct-24,"12,575.00","12,650.00","12,500.00","12,650.00","12,650.00","2,159,300"
25-Oct-24,"12,550.00","12,850.00","12,525.00","12,650.00","12,650.00","3,657,800"
24-Oct-24,"12,600.00","12,675.00","12,500.00","12,525.00","12,525.00","1,918,300"
23-Oct-24,"12,500.00","12,650.00","12,500.00","12,600.00","12,600.00","3,484,200"
22-Oct-24,"12,600.00","12,675.00","12,425.00","12,525.00","12,525.00","2,545,600"
21-Oct-24,"12,800.00","12,800.00","12,500.00","12,500.00","12,500.00","3,698,000"
18-Oct-24,"12,625.00","12,850.00","12,400.00","12,800.00","12,800.00","5,069,700"
17-Oct-24,"12,500.00","12,650.00","12,350.00","12,500.00","12,500.00","5,359,100"
16-Oct-24,"12,750.00","12,750.00","12,225.00","12,500.00","12,500.00","3,719,000"
15-Oct-24,"12,350.00","12,625.00","12,325.00","12,575.00","12,575.00","4,111,700"
14-Oct-24,"12,250.00","12,500.00","12,150.00","12,350.00","12,350.00","3,228,200"
11-Oct-24,"12,500.00","12,500.00","12,075.00","12,250.00","12,250.00","4,363,700"
10-Oct-24,"12,075.00","12,225.00","12,025.00","12,050.00","12,050.00","1,908,600"
9-Oct-24,"12,200.00","12,275.00","12,050.00","12,075.00","12,075.00","4,270,800"
8-Oct-24,"12,000.00","12,350.00","11,925.00","12,300.00","12,300.00","5,779,300"
7-Oct-24,"12,050.00","12,150.00","11,725.00","12,000.00","12,000.00","4,128,800"
4-Oct-24,"12,000.00","12,250.00","11,925.00","12,125.00","12,125.00","5,569,800"
3-Oct-24,"12,250.00","12,250.00","11,950.00","12,000.00","12,000.00","10,296,200"
2-Oct-24,"12,275.00","12,400.00","12,025.00","12,200.00","12,200.00","8,171,200"
1-Oct-24,"12,325.00","12,575.00","12,100.00","12,450.00","12,450.00","6,887,000"
30-Sep-24,"12,650.00","12,650.00","12,325.00","12,325.00","12,325.00","7,362,100"
27-Sep-24,"12,800.00","12,800.00","12,475.00","12,650.00","12,650.00","7,139,400"
26-Sep-24,"12,650.00","12,875.00","12,450.00","12,775.00","12,775.00","12,978,300"
25-Sep-24,"12,500.00","12,500.00","12,125.00","12,450.00","12,450.00","7,539,700"
24-Sep-24,"12,325.00","12,725.00","12,250.00","12,425.00","12,425.00","12,381,000"
23-Sep-24,"12,125.00","12,300.00","12,000.00","12,200.00","12,200.00","5,239,500"
20-Sep-24,"11,725.00","12,350.00","11,725.00","12,000.00","12,000.00","11,064,700"
19-Sep-24,"11,525.00","11,800.00","11,450.00","11,700.00","11,700.00","7,514,700"
18-Sep-24,"11,375.00","11,525.00","11,375.00","11,500.00","11,500.00","1,922,500"
17-Sep-24,"11,425.00","11,450.00","11,325.00","11,400.00","11,400.00","3,279,400"
13-Sep-24,"11,375.00","11,450.00","11,325.00","11,325.00","11,325.00","4,657,400"
12-Sep-24,"11,475.00","11,625.00","11,475.00","11,475.00","11,475.00","2,736,700"
11-Sep-24,"11,575.00","11,600.00","11,525.00","11,575.00","11,575.00","3,358,600"
10-Sep-24,"11,675.00","11,675.00","11,550.00","11,575.00","11,575.00","4,439,800"
9-Sep-24,"11,450.00","11,600.00","11,200.00","11,600.00","11,600.00","8,829,500"
6-Sep-24,"11,525.00","11,700.00","11,450.00","11,450.00","11,450.00","4,077,500"
5-Sep-24,"11,450.00","11,725.00","11,450.00","11,650.00","11,650.00","7,236,600"
4-Sep-24,"11,075.00","11,425.00","11,075.00","11,400.00","11,400.00","6,155,200"
3-Sep-24,"11,425.00","11,450.00","11,275.00","11,375.00","11,375.00","4,461,700"
2-Sep-24,"11,400.00","11,550.00","11,375.00","11,500.00","11,500.00","7,506,100"
30-Aug-24,"11,200.00","11,475.00","11,200.00","11,475.00","11,475.00","7,521,300"
29-Aug-24,"11,500.00","11,550.00","11,400.00","11,400.00","11,400.00","3,988,700"
